Date,Twitter Handle,Twitter Username,Last Price,User Address,Profile Picture URL,Created On
,GrooovyLouisa_,Louisa Khovanski,0.2304 ETH,0x5cb0c1be2466b007061f15e7ff283253e91ae33b,https://static.starsarena.com/uploads/7e57faa6-f99e-290a-14df-7e2a93e982641712496172611.png,2023-09-28 10:28:53
,AvaxPredat0r,Pred 🔺,0.4624 ETH,0x9c8b8d5091af824bb1e7229b41d4e28fc871f20a,https://static.starsarena.com/uploads/2f597d92-ca66-3880-9143-36c6fc48522d1712119231271.png,2023-09-28 10:29:29
,AvaxPredat0r,Pred 🔺,0.4624 ETH,0x9c8b8d5091af824bb1e7229b41d4e28fc871f20a,https://static.starsarena.com/uploads/2f597d92-ca66-3880-9143-36c6fc48522d1712119231271.png,2023-09-28 10:29:29
,AvaxPredat0r,Pred 🔺,0.4624 ETH,0x9c8b8d5091af824bb1e7229b41d4e28fc871f20a,https://static.starsarena.com/uploads/2f597d92-ca66-3880-9143-36c6fc48522d1712119231271.png,2023-09-28 10:29:29
,myiz666,| Myiz666 |,0.0784 ETH,0xd69e9ae38923bc523354858bb3dccd3339e1f5de,https://static.starsarena.com/uploads/b26d84d2-69a6-e6e6-fcc2-7cf1199129131719728988653.png,2023-09-28 10:31:00
,myiz666,| Myiz666 |,0.0784 ETH,0xd69e9ae38923bc523354858bb3dccd3339e1f5de,https://static.starsarena.com/uploads/b26d84d2-69a6-e6e6-fcc2-7cf1199129131719728988653.png,2023-09-28 10:31:00
,axel_yoh,AXΞLIS,0.1600 ETH,0xddd47a1df6145633f9d764f79e13857e3aa2c45e,https://pbs.twimg.com/profile_images/1702430615373561857/tt5h_MeM_normal.jpg,2023-09-28 10:39:00
,axel_yoh,AXΞLIS,0.1600 ETH,0xddd47a1df6145633f9d764f79e13857e3aa2c45e,https://pbs.twimg.com/profile_images/1702430615373561857/tt5h_MeM_normal.jpg,2023-09-28 10:39:00
,cryptomoonavax,CryMoon🩸BLOODLOOP,0.2304 ETH,0x432f9c2639bb5ee61ad5491f54240aecf6c28bbd,https://static.starsarena.com/uploads/932ec36c-ccea-8165-afe7-a0feed3e2ec31715289203388.png,2023-09-28 10:44:18
,jiyuunin1,jiyuunin,0.3136 ETH,0x81eb3dcd346b200fbcd8a3b5ae1e915b755d45df,https://static.starsarena.com/uploads/f5153104-eadb-ba34-c83d-6e883c9d52d81713440972466.png,2023-09-28 10:56:24
,samuelsylf,Samuel H. Sylf,0.2704 ETH,0x647d83faa26d94db6d873c3f5b5c4edd6cae7c53,https://static.starsarena.com/uploads/9375ba0b-5c30-3213-7482-54c3b0d2b0961711361689211.png,2023-09-28 11:16:27
,GabrieleBLS,Gabriele Tomassini 🔺,0.1296 ETH,0xfdcb29b8a321e34cee4aa303c92e691d6fc6f3f2,https://static.starsarena.com/uploads/b35584d4-cd60-fac6-12de-4c7243899b871712119241662.png,2023-09-28 11:36:02
,GabrieleBLS,Gabriele Tomassini 🔺,0.1296 ETH,0xfdcb29b8a321e34cee4aa303c92e691d6fc6f3f2,https://static.starsarena.com/uploads/b35584d4-cd60-fac6-12de-4c7243899b871712119241662.png,2023-09-28 11:36:02
,eoscafe_id,EosCafe,0.4096 ETH,0x47026e24d3abdd4f55fb6b7743482451428f2a3f,https://static.starsarena.com/uploads/c9f71c95-0d6c-df04-6caf-81a49a830bfe1712119246114.png,2023-09-28 11:48:39
,DomiOnline,DomiOnline,0.5184 ETH,0x372a4d3912ffcebdce03ffd46ab1040007c18317,https://static.starsarena.com/uploads/df2c33ff-d704-b17e-d1df-d8d9387aa24d1716989195731.png,2023-09-28 12:31:01
,DomiOnline,DomiOnline,0.5184 ETH,0x372a4d3912ffcebdce03ffd46ab1040007c18317,https://static.starsarena.com/uploads/df2c33ff-d704-b17e-d1df-d8d9387aa24d1716989195731.png,2023-09-28 12:31:01
,0xMyrtus,Myrtus🔺🐉 🍊 $MON ♦️ .NYAN🔫😼,0.2704 ETH,0x26b95bf8d835a6abf8be56804348b667ecc8d999,https://static.starsarena.com/uploads/9fcaf9b4-6ce4-65b9-8c08-ce4fafdb8b261712119246390.png,2023-09-28 12:31:03
,_fiph,"fiph 🔺(🚫,🥶)",0.4624 ETH,0x852010b33367d47536dd2fe3d19064d79b547a55,https://static.starsarena.com/uploads/043426dc-94d6-265d-15d6-5734c801df851721051784614.png,2023-09-28 12:38:22
,_fiph,"fiph 🔺(🚫,🥶)",0.4624 ETH,0x852010b33367d47536dd2fe3d19064d79b547a55,https://static.starsarena.com/uploads/043426dc-94d6-265d-15d6-5734c801df851721051784614.png,2023-09-28 12:38:22
,MevyeEth,mevye.eth,0.1024 ETH,0x42a29427863b8f73e23a613facee9888999f8283,https://static.starsarena.com/uploads/7ad49921-4b75-2109-d39a-ade9779a55a61722974714244.png,2023-09-28 12:55:59
,PFiniello,Pasquale Finiello 🔺,3.3856 ETH,0x00394bb370f70144c1ffe96979044ca66ae9e6bf,https://static.starsarena.com/uploads/e70fe771-c6ca-1b32-d102-5ea5215dd69e1712529583969.png,2023-09-28 13:08:13
,deja_hmz,Boysminem,0.5184 ETH,0x724e07959112c283220c1558a6a653991d70e515,https://static.starsarena.com/uploads/0f48188e-36a2-0043-7ff3-65e24608eee61713015302429.png,2023-09-28 13:32:18
,CollinCusce,Collin Cusce,0.3136 ETH,0xcac4245ec2eb243e243137d8802c9ec936cf24b6,https://static.starsarena.com/uploads/93171512-5485-6e9e-307a-847605705aeb1721845720295.png,2023-09-28 13:52:42
,CollinCusce,Collin Cusce,0.3136 ETH,0xcac4245ec2eb243e243137d8802c9ec936cf24b6,https://static.starsarena.com/uploads/93171512-5485-6e9e-307a-847605705aeb1721845720295.png,2023-09-28 13:52:42
,CollinCusce,Collin Cusce,0.3136 ETH,0xcac4245ec2eb243e243137d8802c9ec936cf24b6,https://static.starsarena.com/uploads/93171512-5485-6e9e-307a-847605705aeb1721845720295.png,2023-09-28 13:52:42
,JBeee21,JBee21⚡️ 🐧,0.0784 ETH,0x2ec43065bb66f1389e9197acfe189f9990e8c806,https://pbs.twimg.com/profile_images/1715362922203889664/TQOTwcYh_normal.jpg,2023-09-28 14:12:12
,poordart,poordart,2.5600 ETH,0x29ed2d8fcb8e1315e0a0b3b2110fd83ba89e3879,https://static.starsarena.com/uploads/6d5df6e3-3b07-1fc0-72c9-9d2086eeafdb1730259984477.png,2023-09-28 14:26:23
,Rafazafar82,Rafazafar,0.1296 ETH,0x8b71d47b06c69eacbc4ab4eb7a811d292aefbbe9,https://static.starsarena.com/uploads/71076a0f-14a8-4325-38d8-d3861427276e1712119268920.png,2023-09-28 14:56:11
,Rafazafar82,Rafazafar,0.1296 ETH,0x8b71d47b06c69eacbc4ab4eb7a811d292aefbbe9,https://static.starsarena.com/uploads/71076a0f-14a8-4325-38d8-d3861427276e1712119268920.png,2023-09-28 14:56:11
,onderyazici,onderyazici.eth,0.2304 ETH,0x244fa9d5a711f4e83896406e2e2a103880333656,https://static.starsarena.com/uploads/ff0679c4-f597-7edc-77c8-5a2e7c08680a1712527447377.png,2023-09-28 15:04:33
,kittykat116644,kittyxxSoftPaws🔺,0.2704 ETH,0x2fe6495facc816b9c45d33cd56f54945fdfe273f,https://static.starsarena.com/uploads/1f06700c-6f9c-b253-cc21-a1f530da30961716592504379.png,2023-09-28 15:13:17
,kittykat116644,kittyxxSoftPaws🔺,0.2704 ETH,0x2fe6495facc816b9c45d33cd56f54945fdfe273f,https://static.starsarena.com/uploads/1f06700c-6f9c-b253-cc21-a1f530da30961716592504379.png,2023-09-28 15:13:17
,kittykat116644,kittyxxSoftPaws🔺,0.2704 ETH,0x2fe6495facc816b9c45d33cd56f54945fdfe273f,https://static.starsarena.com/uploads/1f06700c-6f9c-b253-cc21-a1f530da30961716592504379.png,2023-09-28 15:13:17
,OnedayDevv,OnedayDev,0.2304 ETH,0x6957e5dbf88a1b3b82e16acb613c07452be3e698,https://static.starsarena.com/uploads/9d82e887-e152-b4e2-e2da-aa4d2d87de7d1714016753725.png,2023-09-28 15:22:43
,MattSchmenk,Matt 9000🔺🏔,0.4096 ETH,0xfbd4367e59b608b935b9c9208f538c7735ede386,https://static.starsarena.com/uploads/ea1c8fa8-dbaf-8c94-e4cf-765d2661eeb21721573158733.png,2023-09-28 15:23:04
,AvaxPsysmurf,Psysmurf🔺,0.1936 ETH,0xc62ee28be3ebc1e68099f3e7395b6e7bf525a479,https://static.starsarena.com/uploads/7a8843b7-0f87-cff9-50a2-7bcd2ef7aca21715761561809.png,2023-09-28 15:25:46
,ChristophF29776,Chris,0.6400 ETH,0x548e795d284316a8d2899bcc3ff6fa19b119f133,https://pbs.twimg.com/profile_images/1708764011586637824/ywYPd5_Z_normal.jpg,2023-09-28 15:26:00
,ChristophF29776,Chris,0.6400 ETH,0x548e795d284316a8d2899bcc3ff6fa19b119f133,https://pbs.twimg.com/profile_images/1708764011586637824/ywYPd5_Z_normal.jpg,2023-09-28 15:26:00
,JackyNode,Jacky 彡 ❤️ Memecoin,0.0784 ETH,0x3785642ef08b4e445489c2c200fdebdd47b0c99b,https://pbs.twimg.com/profile_images/1639595370379444225/YCsZ7l9d_normal.jpg,2023-09-28 15:35:30
,JackyNode,Jacky 彡 ❤️ Memecoin,0.0784 ETH,0x3785642ef08b4e445489c2c200fdebdd47b0c99b,https://pbs.twimg.com/profile_images/1639595370379444225/YCsZ7l9d_normal.jpg,2023-09-28 15:35:30
,Ghostt_Nft,Gh00st 🧪,0.1296 ETH,0x1ed72b2c904fd63900fb817a19a82175e3cecf20,https://static.starsarena.com/uploads/043a63ad-fc0e-4fcd-25a8-23da3f1896fd1712119274356.png,2023-09-28 15:49:01
,j0eferrara,Joe Ferrara 🔺,0.8464 ETH,0x234ddf128ce236b179d5896afca87e60a6ed2fe2,https://static.starsarena.com/uploads/a62b1a27-aa78-4daa-86a9-855a0a3716df1714015775194.png,2023-09-28 16:06:32
,MinisterOfNFTs,MinisterOfNFTs 🔮,0.7744 ETH,0xe91e132a4bd94cfe767400d7339de1b84709c5d4,https://static.starsarena.com/uploads/b1b99198-cfd2-cec4-6987-a90f82e100351729704596693.png,2023-09-28 16:26:22
,53A7713173,Ticker $FTX,0.1024 ETH,0x10889e2bedcc3495d660a4eeebcdd4786d1e7eab,https://static.starsarena.com/uploads/2a8874a0-b787-fd13-f3f4-cccc8963c9431712119279415.png,2023-09-28 16:27:03
,53A7713173,Ticker $FTX,0.1024 ETH,0x10889e2bedcc3495d660a4eeebcdd4786d1e7eab,https://static.starsarena.com/uploads/2a8874a0-b787-fd13-f3f4-cccc8963c9431712119279415.png,2023-09-28 16:27:03
,Juguelio,Juguelio ⭐️⭐️⭐️,0.1600 ETH,0xe3da56deae2e9bd298ec2f00953d1118c73012c4,https://static.starsarena.com/uploads/32c62cd3-1bf3-01b6-ebc5-f297b11de3541714609186667.png,2023-09-28 16:30:35
,SCSLabsResearch,SCS Labs,0.9216 ETH,0xe4ef7f24d621ba8678522305d71f19166eed3215,https://static.starsarena.com/uploads/6ae04ea1-9869-535f-ed87-998bcde79bcf1717716231295.png,2023-09-28 16:48:30
,0xKmafia,Kam | Hyperspace 🧑‍🚀 ✨,0.7744 ETH,0x2ab318caec380dd2ae30a8278d8a1423d91838b1,https://static.starsarena.com/uploads/41fd970e-c83b-bb37-5fc0-0541f10f14151712617172078.png,2023-09-28 17:45:27
,vanGohMG,Van GohMG,0.2304 ETH,0x3c1ccd924792e140ec58bbf114369e6947c451d0,https://pbs.twimg.com/profile_images/1707454732682592256/jT9chr76_normal.jpg,2023-09-28 17:48:58
,m_gunlukleri,REDHEAD🔺#Winc,0.7056 ETH,0x543000d0a58a8f307db87a17a05a77f73d3d5b44,https://static.starsarena.com/uploads/b3a8364a-16db-2568-0fc2-471f4c49c6e61713469591923.png,2023-09-28 18:04:20
,Mardinliogretm1,kripto_nft47❤️Memecoin,0.0784 ETH,0x4e2c90865d3165cf97b400df07b98fb0cbb7adb7,https://pbs.twimg.com/profile_images/1719831112078245888/IM8SpRSz_normal.jpg,2023-09-28 18:07:42
,morejpegs,moreJPEGs 🐌,0.2704 ETH,0x840f1f8f4c0130dcd4b7cb4df04885e80a43d78c,https://static.starsarena.com/uploads/fe112bd5-e5e0-1c32-21f3-b6c6dd430a171713995952907.png,2023-09-28 18:21:12
,TedPillows,Ted.bitcoin | Web3 ,0.1024 ETH,0x027141a509b232b7b8f3c6e673c53ec5d16b5904,https://static.starsarena.com/uploads/6f3cc6fe-f11e-480e-f74d-3b9a5f031c5a1712119298958.png,2023-09-28 18:27:24
,Web3Niels,Niels,0.1296 ETH,0x3c8dde917cffd7379458fc5cc8a8a8ece3e0f71f,https://static.starsarena.com/uploads/444ddc26-1538-9ddf-94f2-61cca94074d31712119298964.png,2023-09-28 18:27:57
,yudasjapandao,ゆーた 🇯🇵 JAPAN DAO Founder,0.1024 ETH,0x7ad7944b27f43819269108d7aac7dbd5d8993f08,https://static.starsarena.com/uploads/be2e3e76-778b-9480-94ce-1b434747081d1712119299327.png,2023-09-28 19:14:42
,yudasjapandao,ゆーた 🇯🇵 JAPAN DAO Founder,0.1024 ETH,0x7ad7944b27f43819269108d7aac7dbd5d8993f08,https://static.starsarena.com/uploads/be2e3e76-778b-9480-94ce-1b434747081d1712119299327.png,2023-09-28 19:14:42
,paulgreewaleth,Paul,0.1024 ETH,0x4bda7d97a131edd1e71870f48ed8d3f17be20cba,https://pbs.twimg.com/profile_images/1706981218833580032/7U4Ms6Ts_normal.png,2023-09-28 19:23:32
,RMacPDX,RMacPDX (degod mode),0.3136 ETH,0x8631b767d6443948b7fffc74b44618ab04380e8f,https://static.starsarena.com/uploads/eacc6394-1ff1-d8fe-5c1a-b8a2247aeff81725901117107.png,2023-09-28 20:10:02
,BetSwirl,BetSwirl,0.1024 ETH,0x77fcef3c451bd01b68d3429a485321d4742ec89c,https://static.starsarena.com/uploads/b7602452-8c82-3cf6-272f-79d17d9f70b51712119304314.png,2023-09-28 20:10:25
,0xNasta,Nasta🔺,0.6400 ETH,0x39558647a7f00b2125a7c869f981a0f57ae33110,https://static.starsarena.com/uploads/6df26fad-6905-bd63-cc8c-2cc94aec46ac1721473535019.png,2023-09-28 20:11:08
,0xNasta,Nasta🔺,0.6400 ETH,0x39558647a7f00b2125a7c869f981a0f57ae33110,https://static.starsarena.com/uploads/6df26fad-6905-bd63-cc8c-2cc94aec46ac1721473535019.png,2023-09-28 20:11:08
,smol_joes,ₛₘₒₗ JOES,0.3600 ETH,0x7344a9495514bd5f6faa7eec5a186162e724680e,https://static.starsarena.com/uploads/10c1d6f2-3213-8372-ab6e-d4ee5390c66d1715958922319.png,2023-09-28 20:11:15
,smol_joes,ₛₘₒₗ JOES,0.3600 ETH,0x7344a9495514bd5f6faa7eec5a186162e724680e,https://static.starsarena.com/uploads/10c1d6f2-3213-8372-ab6e-d4ee5390c66d1715958922319.png,2023-09-28 20:11:15
,traderomercan,Trader Ömer 🦁,0.4096 ETH,0x5b344a8e05a4a477b6ec0c9795ca1f37e339b883,https://static.starsarena.com/uploads/beb93af8-83eb-b00c-6f93-66a34fc58d1e1712119304337.png,2023-09-28 20:14:00
,traderomercan,Trader Ömer 🦁,0.4096 ETH,0x5b344a8e05a4a477b6ec0c9795ca1f37e339b883,https://static.starsarena.com/uploads/beb93af8-83eb-b00c-6f93-66a34fc58d1e1712119304337.png,2023-09-28 20:14:00
,DrKyro,DrKyro.avax🔺,1.3456 ETH,0xa5a796fb7f8991b24febbf02f0552cab6bb4a52d,https://static.starsarena.com/uploads/d68dec0b-bc7b-975c-ffee-5eaacda428de1712119304552.png,2023-09-28 20:21:14
,LucaMenaleBLS,Luca Menale 🔺,0.1936 ETH,0x822b0266d6c0986f408122fe79a5a493b24716c2,https://pbs.twimg.com/profile_images/1468519235316076549/ZlQRhoBG_normal.jpg,2023-09-28 20:27:23
,LucaMenaleBLS,Luca Menale 🔺,0.1936 ETH,0x822b0266d6c0986f408122fe79a5a493b24716c2,https://pbs.twimg.com/profile_images/1468519235316076549/ZlQRhoBG_normal.jpg,2023-09-28 20:27:23
,btcabi,Bitcoin Abi,0.1296 ETH,0x00b1ef64216a06f0b29826c15cf039f3dc64d2aa,https://static.starsarena.com/uploads/e74b9c80-f41e-a63c-662f-f0a10d9de9211710810164010.png,2023-09-28 20:28:23
,btcabi,Bitcoin Abi,0.1296 ETH,0x00b1ef64216a06f0b29826c15cf039f3dc64d2aa,https://static.starsarena.com/uploads/e74b9c80-f41e-a63c-662f-f0a10d9de9211710810164010.png,2023-09-28 20:28:23
,furkan_ozcoban,Furk,0.1600 ETH,0x002f4caccbf28f2c21d3a4130e8de165a8d9eed4,https://static.starsarena.com/uploads/3472c747-7c25-2cf1-1863-0bb4dce0963a1719223368866.png,2023-09-28 20:56:11
,steki_eth,/Steki.eth\,0.0784 ETH,0x9e4280a203509efca7230bcd5dbe26e406e2dfc8,https://static.starsarena.com/uploads/cec45f8d-9125-9960-7029-865f5360eeae1712119304783.png,2023-09-28 20:57:48
,0xEnjooyer,Enjooyer,0.4096 ETH,0x9069c2e219b8c59eaa73d5a41e373d87f4086ad2,https://static.starsarena.com/uploads/f40e030d-ba43-e01b-5a55-fa3aa82d15ca1726551572858.png,2023-09-28 21:01:57
,baldmaneth,BALDMAN🌐,0.1024 ETH,0x2176cbaf7c4696d462f8b6b87cdbcbb203dea0b5,https://static.starsarena.com/uploads/e1ecb948-3e28-8300-71e4-9f829a8deca91729090031949.png,2023-09-28 21:18:02
,OdunHerif,Odun Herif | $BRO,0.8464 ETH,0x071d5fe00be9bd7320154144746fad0da9943712,https://static.starsarena.com/uploads/59f00f39-19ab-5aeb-860c-05ea6ff33fae1715120919711.png,2023-09-28 21:42:31
,OdunHerif,Odun Herif | $BRO,0.8464 ETH,0x071d5fe00be9bd7320154144746fad0da9943712,https://static.starsarena.com/uploads/59f00f39-19ab-5aeb-860c-05ea6ff33fae1715120919711.png,2023-09-28 21:42:31
,tradingtulips,tradingtulips🌷,1.0816 ETH,0x75485128a74a92795465a92221859e9c454064e5,https://static.starsarena.com/uploads/8a6d1451-2a98-c20f-4f0f-c724ff12fbe71713485581760.png,2023-09-28 22:06:08
,0xUKNW,UKNW 🔺️,0.1936 ETH,0xc65c08b7f23c25e57a48288c9537eda8395b2ef8,https://static.starsarena.com/uploads/7415d7b6-cf83-b174-39f6-5779b6449e4e1724709661477.png,2023-09-28 22:36:27
,0xUKNW,UKNW 🔺️,0.1936 ETH,0xc65c08b7f23c25e57a48288c9537eda8395b2ef8,https://static.starsarena.com/uploads/7415d7b6-cf83-b174-39f6-5779b6449e4e1724709661477.png,2023-09-28 22:36:27
,LulIabyWeb3,Lullaby,0.1296 ETH,0x6ccf908bf46d7ae5572ae00d1c4408541d42235d,https://static.starsarena.com/uploads/bd1b52dc-5d36-9fbf-a375-65d1d60835921712119315535.png,2023-09-28 22:50:54
,avedarave_,Avery9000,2.1904 ETH,0x127900d49bf44f9aef8d33e6f9ddb83cfa828f74,https://static.starsarena.com/uploads/fe0a7686-3f2c-fbb1-8b0f-24bc28ebd70b1722616089496.png,2023-09-28 22:59:22
,ismailabimm,İsmail Abi,0.1936 ETH,0x1a3b56af2f7e03b24c85ad8b487b9b39e0b10acc,https://static.starsarena.com/uploads/9e66dd97-f5a1-1ad0-09bd-6025373cbae11712119314384.png,2023-09-28 23:34:42
,Kelso_MKK,Kelso_MK 🔺🔺🔺🐂,16.3216 ETH,0x26c0f04d6b586ce34e8e01c1141759ae93f6a67a,https://static.starsarena.com/uploads/8a5b03f8-9fa3-29d2-8584-294ac7ec05461725393245200.png,2023-09-28 23:57:04

"
September 29, 2023"

,g1raffe_,giraffe,0.2704 ETH,0xc7105f9eb6ffb4cbbd63a68ae350b926d4d96300,https://static.starsarena.com/uploads/38ae80df-bb83-20d6-d9e4-69501c7f65fa1722606288481.png,2023-09-29 00:09:01
,0xEazy_A,Eazy-A 🔺️,0.9216 ETH,0x8473e791b4f0df9ddec2fb56ad2e9c5dacd64104,https://static.starsarena.com/uploads/48b7825f-82c3-3c3a-cc3d-edb1bf520b9e1712422082004.png,2023-09-29 00:34:40
,junkunderground,jay,0.4624 ETH,0x481e2a799845363116954336358f85cdc2cd1422,https://static.starsarena.com/uploads/f1b60708-2713-265a-7b65-50dabdb8956f1712119320937.png,2023-09-29 00:38:20
,junkunderground,jay,0.4624 ETH,0x481e2a799845363116954336358f85cdc2cd1422,https://static.starsarena.com/uploads/f1b60708-2713-265a-7b65-50dabdb8956f1712119320937.png,2023-09-29 00:38:20
,junkunderground,jay,0.4624 ETH,0x481e2a799845363116954336358f85cdc2cd1422,https://static.starsarena.com/uploads/f1b60708-2713-265a-7b65-50dabdb8956f1712119320937.png,2023-09-29 00:38:20
,ArtwolfieN,ARTWOLFIE🔺,4.0000 ETH,0xe172b589a5d19f01e27edbb2f2bd23ec97dda9ae,https://static.starsarena.com/uploads/73a74428-40b3-fc81-e07e-29b44160403e1712503857460.png,2023-09-29 01:48:53
,_LeeJohns,Lee 💀,1.0000 ETH,0xaf0ce8927f074e997efc85cd07c47fb64ec58272,https://static.starsarena.com/uploads/254df694-086c-f87e-a487-6c88b17b37231713385492836.png,2023-09-29 02:37:13
,iAmCryptoKeeper,Penguin 🐧🔺🐶,0.2704 ETH,0x75273bd47f31f5db72e0ffd5471c37e645795206,https://static.starsarena.com/uploads/1583a3c3-f43d-ada8-5adb-d962d3f4410d1722386148854.png,2023-09-29 03:19:59
,MisakiBNB,M I S A K I,1.9600 ETH,0xdf7d998e193243531cdf33756c446cba2494667a,https://static.starsarena.com/uploads/6592de6e-fbd5-1a99-6397-6660c39e97c21725131895987.png,2023-09-29 04:26:17
,nftsChancellor,Mario 🧬,0.2304 ETH,0x297456b24b4d9583a773a30f2c783b3c479da6c5,https://static.starsarena.com/uploads/79fee2b2-ad95-0e50-aff6-438a6144ca6b1712617789214.png,2023-09-29 05:14:15
,nftsChancellor,Mario 🧬,0.2304 ETH,0x297456b24b4d9583a773a30f2c783b3c479da6c5,https://static.starsarena.com/uploads/79fee2b2-ad95-0e50-aff6-438a6144ca6b1712617789214.png,2023-09-29 05:14:15
,jsnjak,Chunky Jay,0.0784 ETH,0xa2dc436c973ef310435073c2457c902e47f766fd,https://pbs.twimg.com/profile_images/1651674746671493138/FxXfcp___normal.jpg,2023-09-29 05:59:38
,satatocom,Sarp9000 🔺,0.1936 ETH,0xb8b5cdd74aa4fbd873ca7651a6ab64d4acb3a0f8,https://static.starsarena.com/uploads/8033938d-cf0b-fa94-b6cd-0d0e3901c9591714000385543.png,2023-09-29 06:17:12
,satatocom,Sarp9000 🔺,0.1936 ETH,0xb8b5cdd74aa4fbd873ca7651a6ab64d4acb3a0f8,https://static.starsarena.com/uploads/8033938d-cf0b-fa94-b6cd-0d0e3901c9591714000385543.png,2023-09-29 06:17:12
,satatocom,Sarp9000 🔺,0.1936 ETH,0xb8b5cdd74aa4fbd873ca7651a6ab64d4acb3a0f8,https://static.starsarena.com/uploads/8033938d-cf0b-fa94-b6cd-0d0e3901c9591714000385543.png,2023-09-29 06:17:12
,CryptoMiND1337,CryptoMiND🔺🐓🐔,0.7056 ETH,0x25a176b65dc5ab94f1a5a70fa754f4cd3df16d10,https://static.starsarena.com/uploads/4137ec63-05ff-a2b8-649c-03d768d70a451712934145515.png,2023-09-29 06:24:37
,Harryd_20,Harry,0.3136 ETH,0xf14b013bf569d9413e79d50d9adf84a00f2b998d,https://static.starsarena.com/uploads/298b6bd9-9518-5a91-f5b5-81e0e78a16c21728638790987.png,2023-09-29 07:25:18
,whiteliecrypto,White Lie ©,0.5184 ETH,0x18306ed129216a4dab4c21b7b9158706c17a35ce,https://pbs.twimg.com/profile_images/1487208881315094528/f0A0mr12_normal.jpg,2023-09-29 07:57:46
,whiteliecrypto,White Lie ©,0.5184 ETH,0x18306ed129216a4dab4c21b7b9158706c17a35ce,https://pbs.twimg.com/profile_images/1487208881315094528/f0A0mr12_normal.jpg,2023-09-29 07:57:46
,whiteliecrypto,White Lie ©,0.5184 ETH,0x18306ed129216a4dab4c21b7b9158706c17a35ce,https://pbs.twimg.com/profile_images/1487208881315094528/f0A0mr12_normal.jpg,2023-09-29 07:57:46
,NortierNFT,nortier.eth,0.0784 ETH,0x881456c8f6a75c9a274d35112ce52bb1974e4ac2,https://static.starsarena.com/uploads/249bd602-1c39-8847-f6ce-e69f1a220dae1712119341328.png,2023-09-29 07:57:51
,coinmuhendisim,Coin Muhendisi🇹🇷 Token2049Singapore/S.Korea,1.7424 ETH,0x2437a0e2059b396bdcba7fcdc14ca778256562b4,https://static.starsarena.com/uploads/90c84e4d-3703-95fb-23ad-34d60b62227f1725376456081.png,2023-09-29 07:58:12
,K484L,Kabal,0.1024 ETH,0x045ee3fcadf371305fd22a05f8141a93a60ea3ce,https://static.starsarena.com/uploads/df9edbcb-08da-45d6-29ca-cc9910de53831712529600484.png,2023-09-29 09:47:11
,JasCryptos_,"Jas 👑 (3,3)",0.1936 ETH,0x2ece90a65cb346b1c83770ec2e3e76c7b2f1ce07,https://pbs.twimg.com/profile_images/1707652454152577024/ea2Mn2af_normal.jpg,2023-09-29 09:59:15
,mspace67,mspace 🔺,0.4096 ETH,0xdc2c16df02844220e6215a5a9cd6442880217fc8,https://static.starsarena.com/uploads/87b4c70b-36f9-3a57-81be-1d6842b1bf2a1725985032250.png,2023-09-29 10:42:27
,mspace67,mspace 🔺,0.4096 ETH,0xdc2c16df02844220e6215a5a9cd6442880217fc8,https://static.starsarena.com/uploads/87b4c70b-36f9-3a57-81be-1d6842b1bf2a1725985032250.png,2023-09-29 10:42:27
,mspace67,mspace 🔺,0.4096 ETH,0xdc2c16df02844220e6215a5a9cd6442880217fc8,https://static.starsarena.com/uploads/87b4c70b-36f9-3a57-81be-1d6842b1bf2a1725985032250.png,2023-09-29 10:42:27
,iemrehan,iemrehan.eth,0.3600 ETH,0x758887a1848fb8f46f471d28ccefcc9826a67f20,https://static.starsarena.com/uploads/4f943dfe-1eb4-bfc7-7010-25b44efd9da11712504880816.png,2023-09-29 10:57:11
,iemrehan,iemrehan.eth,0.3600 ETH,0x758887a1848fb8f46f471d28ccefcc9826a67f20,https://static.starsarena.com/uploads/4f943dfe-1eb4-bfc7-7010-25b44efd9da11712504880816.png,2023-09-29 10:57:11
,iemrehan,iemrehan.eth,0.3600 ETH,0x758887a1848fb8f46f471d28ccefcc9826a67f20,https://static.starsarena.com/uploads/4f943dfe-1eb4-bfc7-7010-25b44efd9da11712504880816.png,2023-09-29 10:57:11
,CryptoKemal,Crypto Kemal,1.7424 ETH,0x461944b29ed41d231fc899be0ac8545b5ed24352,https://static.starsarena.com/uploads/97062d45-cbc0-c7b4-cb10-74c3b610f3c31712568663121.png,2023-09-29 10:58:30
,0xLoopring,the trader formally known as Tendie,0.2304 ETH,0x5c34c7c595b284acf5402e212efa20d1d069eeea,https://pbs.twimg.com/profile_images/1729152396289249280/lRdwDli2_normal.jpg,2023-09-29 11:04:30
,0xLoopring,the trader formally known as Tendie,0.2304 ETH,0x5c34c7c595b284acf5402e212efa20d1d069eeea,https://pbs.twimg.com/profile_images/1729152396289249280/lRdwDli2_normal.jpg,2023-09-29 11:04:30
,fwTyo,Tyo,0.4096 ETH,0xdc45fa9d1f5a6e63f480a2d83d112ebf101ec239,https://static.starsarena.com/uploads/953f98d4-f1a3-5b1c-f0ed-ef79265eb0891712847827713.png,2023-09-29 12:12:02
,fwTyo,Tyo,0.4096 ETH,0xdc45fa9d1f5a6e63f480a2d83d112ebf101ec239,https://static.starsarena.com/uploads/953f98d4-f1a3-5b1c-f0ed-ef79265eb0891712847827713.png,2023-09-29 12:12:02
